regulator,TF_id,gene_name,gene_id,effect,evidence,source
RpoD,b3067,nuoM,b2277,+,0,RegulonDB_sigma
RpoD,b3067,nuoL,b2278,+,0,RegulonDB_sigma
RpoD,b3067,nuoK,b2279,+,0,RegulonDB_sigma
RpoD,b3067,nuoJ,b2280,+,0,RegulonDB_sigma
RpoD,b3067,nuoI,b2281,+,0,RegulonDB_sigma
RpoD,b3067,nuoH,b2282,+,0,RegulonDB_sigma
RpoD,b3067,nuoG,b2283,+,0,RegulonDB_sigma
RpoD,b3067,nuoF,b2284,+,0,RegulonDB_sigma
RpoD,b3067,nuoE,b2285,+,0,RegulonDB_sigma
RpoD,b3067,nuoC,b2286,+,0,RegulonDB_sigma
RpoD,b3067,nuoB,b2287,+,0,RegulonDB_sigma
RpoD,b3067,nuoA,b2288,+,0,RegulonDB_sigma
RpoD,b3067,nudB,b1865,+,0,RegulonDB_sigma
RpoD,b3067,nrfG,b4076,+,0,RegulonDB_sigma
RpoD,b3067,nrfF,b4075,+,0,RegulonDB_sigma
RpoD,b3067,nrfE,b4074,+,0,RegulonDB_sigma
RpoD,b3067,nrfD,b4073,+,0,RegulonDB_sigma
RpoD,b3067,nrfC,b4072,+,0,RegulonDB_sigma
RpoD,b3067,nrfB,b4071,+,0,RegulonDB_sigma
RpoD,b3067,nrfA,b4070,+,0,RegulonDB_sigma
RpoD,b3067,nrdR,b0413,+,0,RegulonDB_sigma
RpoD,b3067,nrdI,b2674,+,0,RegulonDB_sigma
RpoD,b3067,nrdH,b2673,+,0,RegulonDB_sigma
RpoD,b3067,nupG,b2964,+,0,RegulonDB_sigma
RpoD,b3067,nusA,b3169,+,0,RegulonDB_sigma
RpoD,b3067,nusB,b0416,+,0,RegulonDB_sigma
RpoD,b3067,obgE,b3183,+,0,RegulonDB_sigma
RpoD,b3067,paaJ,b1397,+,0,RegulonDB_sigma
RpoD,b3067,paaI,b1396,+,0,RegulonDB_sigma
RpoD,b3067,paaH,b1395,+,0,RegulonDB_sigma
RpoD,b3067,paaG,b1394,+,0,RegulonDB_sigma
RpoD,b3067,paaF,b1393,+,0,RegulonDB_sigma
RpoD,b3067,paaE,b1392,+,0,RegulonDB_sigma
RpoD,b3067,paaD,b1391,+,0,RegulonDB_sigma
RpoD,b3067,paaC,b1390,+,0,RegulonDB_sigma
RpoD,b3067,paaB,b1389,+,0,RegulonDB_sigma
RpoD,b3067,paaA,b1388,+,0,RegulonDB_sigma
RpoD,b3067,oxyS,b4458,+,0,RegulonDB_sigma
RpoD,b3067,oxyR,b3961,+,0,RegulonDB_sigma
RpoD,b3067,poxB,b0871,+,0,RegulonDB_sigma
RpoD,b3067,oxc,b2373,+,0,RegulonDB_sigma
RpoD,b3067,osmE,b1739,+,0,RegulonDB_sigma
RpoD,b3067,osmC,b1482,+,0,RegulonDB_sigma
RpoD,b3067,osmB,b1283,+,0,RegulonDB_sigma
RpoD,b3067,opgH,b1049,+,0,RegulonDB_sigma
RpoD,b3067,opgG,b1048,+,0,RegulonDB_sigma
RpoD,b3067,ompX,b0814,+,0,RegulonDB_sigma
RpoD,b3067,ompR,b3405,+,0,RegulonDB_sigma
RpoD,b3067,ompN,b1377,+,0,RegulonDB_sigma
RpoD,b3067,ompF,b0929,+,0,RegulonDB_sigma
RpoD,b3067,ompC,b2215,+,0,RegulonDB_sigma
RpoD,b3067,ompA,b0957,+,0,RegulonDB_sigma
RpoD,b3067,ohsC,b4608,+,0,RegulonDB_sigma
RpoD,b3067,osmY,b4376,+,0,RegulonDB_sigma
RpoD,b3067,nrdG,b4237,+,0,RegulonDB_sigma
RpoD,b3067,ppdD,b0108,+,0,RegulonDB_sigma
RpoD,b3067,ppiD,b0441,+,0,RegulonDB_sigma
RpoD,b3067,recN,b2616,+,0,RegulonDB_sigma
RpoD,b3067,recJ,b2892,+,0,RegulonDB_sigma
RpoD,b3067,recG,b3652,+,0,RegulonDB_sigma
RpoD,b3067,recF,b3700,+,0,RegulonDB_sigma
RpoD,b3067,recD,b2819,+,0,RegulonDB_sigma
RpoD,b3067,recC,b2822,+,0,RegulonDB_sigma
RpoD,b3067,recB,b2820,+,0,RegulonDB_sigma
RpoD,b3067,recA,b2699,+,0,RegulonDB_sigma
RpoD,b3067,rdlD,b4454,+,0,RegulonDB_sigma
RpoD,b3067,rcsD,b2216,+,0,RegulonDB_sigma
RpoD,b3067,rcsB,b2217,+,0,RegulonDB_sigma
RpoD,b3067,rcsA,b1951,+,0,RegulonDB_sigma
RpoD,b3067,rcnR,b2105,+,0,RegulonDB_sigma
RpoD,b3067,rcnB,b2107,+,0,RegulonDB_sigma
RpoD,b3067,rcnA,b2106,+,0,RegulonDB_sigma
RpoD,b3067,rbsR,b3753,+,0,RegulonDB_sigma
RpoD,b3067,rbsK,b3752,+,0,RegulonDB_sigma
RpoD,b3067,rbsD,b3748,+,0,RegulonDB_sigma
RpoD,b3067,rbsC,b3750,+,0,RegulonDB_sigma
RpoD,b3067,rbsB,b3751,+,0,RegulonDB_sigma
RpoD,b3067,rbsA,b3749,+,0,RegulonDB_sigma
RpoD,b3067,rbfA,b3167,+,0,RegulonDB_sigma
RpoD,b3067,rarA,b0892,+,0,RegulonDB_sigma
RpoD,b3067,rapZ,b3205,+,0,RegulonDB_sigma
RpoD,b3067,rapA,b0059,+,0,RegulonDB_sigma
RpoD,b3067,recO,b2565,+,0,RegulonDB_sigma
RpoD,b3067,qseC,b3026,+,0,RegulonDB_sigma
RpoD,b3067,recQ,b3822,+,0,RegulonDB_sigma
RpoD,b3067,relA,b2784,+,0,RegulonDB_sigma
RpoD,b3067,rlmE,b3179,+,0,RegulonDB_sigma
RpoD,b3067,rirA,b4760,+,0,RegulonDB_sigma
RpoD,b3067,rimP,b3170,+,0,RegulonDB_sigma
RpoD,b3067,rimM,b2608,+,0,RegulonDB_sigma
RpoD,b3067,rimK,b0852,+,0,RegulonDB_sigma
RpoD,b3067,rihB,b2162,+,0,RegulonDB_sigma
RpoD,b3067,ribF,b0025,+,0,RegulonDB_sigma
RpoD,b3067,ribE,b0415,+,0,RegulonDB_sigma
RpoD,b3067,ribD,b0414,+,0,RegulonDB_sigma
RpoD,b3067,ribA,b1277,+,0,RegulonDB_sigma
RpoD,b3067,rhaT,b3907,+,0,RegulonDB_sigma
RpoD,b3067,rhaS,b3905,+,0,RegulonDB_sigma
RpoD,b3067,rhaR,b3906,+,0,RegulonDB_sigma
RpoD,b3067,rhaD,b3902,+,0,RegulonDB_sigma
RpoD,b3067,rhaB,b3904,+,0,RegulonDB_sigma
RpoD,b3067,rhaA,b3903,+,0,RegulonDB_sigma
RpoD,b3067,rffM,b3794,+,0,RegulonDB_sigma
RpoD,b3067,rffH,b3789,+,0,RegulonDB_sigma
RpoD,b3067,rffG,b3788,+,0,RegulonDB_sigma
RpoD,b3067,rffC,b3790,+,0,RegulonDB_sigma
RpoD,b3067,rfe,b3784,+,0,RegulonDB_sigma
RpoD,b3067,rfaD,b3619,+,0,RegulonDB_sigma
RpoD,b3067,rep,b3778,+,0,RegulonDB_sigma
RpoD,b3067,relE,b1563,+,0,RegulonDB_sigma
RpoD,b3067,relB,b1564,+,0,RegulonDB_sigma
RpoD,b3067,recX,b2698,+,0,RegulonDB_sigma
RpoD,b3067,qseB,b3025,+,0,RegulonDB_sigma
RpoD,b3067,pyrH,b0171,+,0,RegulonDB_sigma
RpoD,b3067,pyrF,b1281,+,0,RegulonDB_sigma
RpoD,b3067,pssA,b2585,+,0,RegulonDB_sigma
RpoD,b3067,pspF,b1303,+,0,RegulonDB_sigma
RpoD,b3067,psiF,b0384,+,0,RegulonDB_sigma
RpoD,b3067,psiE,b4030,+,0,RegulonDB_sigma
RpoD,b3067,prs,b1207,+,0,RegulonDB_sigma
RpoD,b3067,prpR,b0330,+,0,RegulonDB_sigma
RpoD,b3067,proX,b2679,+,0,RegulonDB_sigma
RpoD,b3067,proW,b2678,+,0,RegulonDB_sigma
RpoD,b3067,proV,b2677,+,0,RegulonDB_sigma
RpoD,b3067,proS,b0194,+,0,RegulonDB_sigma
RpoD,b3067,proP,b4111,+,0,RegulonDB_sigma
RpoD,b3067,proM,b3799,+,0,RegulonDB_sigma
RpoD,b3067,proL,b2189,+,0,RegulonDB_sigma
RpoD,b3067,proK,b3545,+,0,RegulonDB_sigma
RpoD,b3067,prmC,b1212,+,0,RegulonDB_sigma
RpoD,b3067,prmA,b3259,+,0,RegulonDB_sigma
RpoD,b3067,prlF,b3129,+,0,RegulonDB_sigma
RpoD,b3067,priB,b4201,+,0,RegulonDB_sigma
RpoD,b3067,prfA,b1211,+,0,RegulonDB_sigma
RpoD,b3067,preT,b2146,+,0,RegulonDB_sigma
RpoD,b3067,preA,b2147,+,0,RegulonDB_sigma
RpoD,b3067,pqiC,b0952,+,0,RegulonDB_sigma
RpoD,b3067,pqiB,b0951,+,0,RegulonDB_sigma
RpoD,b3067,pqiA,b0950,+,0,RegulonDB_sigma
RpoD,b3067,ppsA,b1702,+,0,RegulonDB_sigma
RpoD,b3067,pstA,b3726,+,0,RegulonDB_sigma
RpoD,b3067,pstB,b3725,+,0,RegulonDB_sigma
RpoD,b3067,pstC,b3727,+,0,RegulonDB_sigma
RpoD,b3067,pstS,b3728,+,0,RegulonDB_sigma
RpoD,b3067,pyrD,b0945,+,0,RegulonDB_sigma
RpoD,b3067,pyrC,b1062,+,0,RegulonDB_sigma
RpoD,b3067,pykF,b1676,+,0,RegulonDB_sigma
RpoD,b3067,pykA,b1854,+,0,RegulonDB_sigma
RpoD,b3067,putP,b1015,+,0,RegulonDB_sigma
RpoD,b3067,putA,b1014,+,0,RegulonDB_sigma
RpoD,b3067,purT,b1849,+,0,RegulonDB_sigma
RpoD,b3067,purR,b1658,+,0,RegulonDB_sigma
RpoD,b3067,purN,b2500,+,0,RegulonDB_sigma
RpoD,b3067,purM,b2499,+,0,RegulonDB_sigma
RpoD,b3067,purL,b2557,+,0,RegulonDB_sigma
RpoD,b3067,purK,b0522,+,0,RegulonDB_sigma
RpoD,b3067,ppiA,b3363,+,0,RegulonDB_sigma
RpoD,b3067,purH,b4006,+,0,RegulonDB_sigma
RpoD,b3067,purE,b0523,+,0,RegulonDB_sigma
RpoD,b3067,purD,b4005,+,0,RegulonDB_sigma
RpoD,b3067,purC,b2476,+,0,RegulonDB_sigma
RpoD,b3067,purB,b1131,+,0,RegulonDB_sigma
RpoD,b3067,purA,b4177,+,0,RegulonDB_sigma
RpoD,b3067,ptsN,b3204,+,0,RegulonDB_sigma
RpoD,b3067,ptsI,b2416,+,0,RegulonDB_sigma
RpoD,b3067,ptsH,b2415,+,0,RegulonDB_sigma
RpoD,b3067,ptsG,b1101,+,0,RegulonDB_sigma
RpoD,b3067,ptrA,b2821,+,0,RegulonDB_sigma
RpoD,b3067,pth,b1204,+,0,RegulonDB_sigma
RpoD,b3067,pta,b2297,+,0,RegulonDB_sigma
RpoD,b3067,purF,b2312,+,0,RegulonDB_sigma
RpoD,b3067,rluA,b0058,+,0,RegulonDB_sigma
RpoD,b3067,nrdF,b2676,+,0,RegulonDB_sigma
RpoD,b3067,nrdD,b4238,+,0,RegulonDB_sigma
RpoD,b3067,malY,b1622,+,0,RegulonDB_sigma
RpoD,b3067,malX,b1621,+,0,RegulonDB_sigma
RpoD,b3067,malT,b3418,+,0,RegulonDB_sigma
RpoD,b3067,malS,b3571,+,0,RegulonDB_sigma
RpoD,b3067,malQ,b3416,+,0,RegulonDB_sigma
RpoD,b3067,malP,b3417,+,0,RegulonDB_sigma
RpoD,b3067,malM,b4037,+,0,RegulonDB_sigma
RpoD,b3067,malK,b4035,+,0,RegulonDB_sigma
RpoD,b3067,malI,b1620,+,0,RegulonDB_sigma
RpoD,b3067,malG,b4032,+,0,RegulonDB_sigma
RpoD,b3067,malF,b4033,+,0,RegulonDB_sigma
RpoD,b3067,malE,b4034,+,0,RegulonDB_sigma
RpoD,b3067,lyxK,b3580,+,0,RegulonDB_sigma
RpoD,b3067,lysW,b0745,+,0,RegulonDB_sigma
RpoD,b3067,lysV,b2404,+,0,RegulonDB_sigma
RpoD,b3067,lysU,b4129,+,0,RegulonDB_sigma
RpoD,b3067,lysT,b0743,+,0,RegulonDB_sigma
RpoD,b3067,lysR,b2839,+,0,RegulonDB_sigma
RpoD,b3067,lysP,b2156,+,0,RegulonDB_sigma
RpoD,b3067,lysO,b0874,+,0,RegulonDB_sigma
RpoD,b3067,lysC,b4024,+,0,RegulonDB_sigma
RpoD,b3067,lysA,b2838,+,0,RegulonDB_sigma
RpoD,b3067,lsrR,b1512,+,0,RegulonDB_sigma
RpoD,b3067,lsrK,b1511,+,0,RegulonDB_sigma
RpoD,b3067,lspA,b0027,+,0,RegulonDB_sigma
RpoD,b3067,manA,b1613,+,0,RegulonDB_sigma
RpoD,b3067,lrp,b0889,+,0,RegulonDB_sigma
RpoD,b3067,manX,b1817,+,0,RegulonDB_sigma
RpoD,b3067,manZ,b1819,+,0,RegulonDB_sigma
RpoD,b3067,metK,b2942,+,0,RegulonDB_sigma
RpoD,b3067,metJ,b3938,+,0,RegulonDB_sigma
RpoD,b3067,metI,b0198,+,0,RegulonDB_sigma
RpoD,b3067,metH,b4019,+,0,RegulonDB_sigma
RpoD,b3067,metG,b2114,+,0,RegulonDB_sigma
RpoD,b3067,metF,b3941,+,0,RegulonDB_sigma
RpoD,b3067,metC,b3008,+,0,RegulonDB_sigma
RpoD,b3067,metB,b3939,+,0,RegulonDB_sigma
RpoD,b3067,metA,b4013,+,0,RegulonDB_sigma
RpoD,b3067,mepH,b1655,+,0,RegulonDB_sigma
RpoD,b3067,menA,b3930,+,0,RegulonDB_sigma
RpoD,b3067,melR,b4118,+,0,RegulonDB_sigma
RpoD,b3067,melB,b4120,+,0,RegulonDB_sigma
RpoD,b3067,melA,b4119,+,0,RegulonDB_sigma
RpoD,b3067,mdtJ,b1600,+,0,RegulonDB_sigma
RpoD,b3067,mdtI,b1599,+,0,RegulonDB_sigma
RpoD,b3067,mdtF,b3514,+,0,RegulonDB_sigma
RpoD,b3067,mdtE,b3513,+,0,RegulonDB_sigma
RpoD,b3067,mdh,b3236,+,0,RegulonDB_sigma
RpoD,b3067,mcbA,b0806,+,0,RegulonDB_sigma
RpoD,b3067,mazF,b2782,+,0,RegulonDB_sigma
RpoD,b3067,mazE,b2783,+,0,RegulonDB_sigma
RpoD,b3067,marR,b1530,+,0,RegulonDB_sigma
RpoD,b3067,marB,b1532,+,0,RegulonDB_sigma
RpoD,b3067,marA,b1531,+,0,RegulonDB_sigma
RpoD,b3067,manY,b1818,+,0,RegulonDB_sigma
RpoD,b3067,lpxT,b2174,+,0,RegulonDB_sigma
RpoD,b3067,lpxC,b0096,+,0,RegulonDB_sigma
RpoD,b3067,lptD,b0054,+,0,RegulonDB_sigma
RpoD,b3067,leuC,b0072,+,0,RegulonDB_sigma
RpoD,b3067,leuB,b0073,+,0,RegulonDB_sigma
RpoD,b3067,leuA,b0074,+,0,RegulonDB_sigma
RpoD,b3067,ldtC,b1113,+,0,RegulonDB_sigma
RpoD,b3067,lapB,b1280,+,0,RegulonDB_sigma
RpoD,b3067,lapA,b1279,+,0,RegulonDB_sigma
RpoD,b3067,lamB,b4036,+,0,RegulonDB_sigma
RpoD,b3067,lacZ,b0344,+,0,RegulonDB_sigma
RpoD,b3067,lacY,b0343,+,0,RegulonDB_sigma
RpoD,b3067,lacI,b0345,+,0,RegulonDB_sigma
RpoD,b3067,lacA,b0342,+,0,RegulonDB_sigma
RpoD,b3067,kdsD,b3197,+,0,RegulonDB_sigma
RpoD,b3067,kdsC,b3198,+,0,RegulonDB_sigma
RpoD,b3067,kdsB,b0918,+,0,RegulonDB_sigma
RpoD,b3067,kdsA,b1215,+,0,RegulonDB_sigma
RpoD,b3067,kdpF,b4513,+,0,RegulonDB_sigma
RpoD,b3067,kdpC,b0696,+,0,RegulonDB_sigma
RpoD,b3067,kdpB,b0697,+,0,RegulonDB_sigma
RpoD,b3067,kdpA,b0698,+,0,RegulonDB_sigma
RpoD,b3067,kbl,b3617,+,0,RegulonDB_sigma
RpoD,b3067,kbaZ,b3132,+,0,RegulonDB_sigma
RpoD,b3067,kbaY,b3137,+,0,RegulonDB_sigma
RpoD,b3067,katG,b3942,+,0,RegulonDB_sigma
RpoD,b3067,ivbL,b3672,+,0,RegulonDB_sigma
RpoD,b3067,istR,b4616,+,0,RegulonDB_sigma
RpoD,b3067,leuD,b0071,+,0,RegulonDB_sigma
RpoD,b3067,leuL,b0075,+,0,RegulonDB_sigma
RpoD,b3067,leuO,b0076,+,0,RegulonDB_sigma
RpoD,b3067,leuP,b4369,+,0,RegulonDB_sigma
RpoD,b3067,lptC,b3199,+,0,RegulonDB_sigma
RpoD,b3067,lptB,b3201,+,0,RegulonDB_sigma
RpoD,b3067,lptA,b3200,+,0,RegulonDB_sigma
RpoD,b3067,lpd,b0116,+,0,RegulonDB_sigma
RpoD,b3067,lon,b0439,+,0,RegulonDB_sigma
RpoD,b3067,lolA,b0891,+,0,RegulonDB_sigma
RpoD,b3067,loiP,b2936,+,0,RegulonDB_sigma
RpoD,b3067,lldR,b3604,+,0,RegulonDB_sigma
RpoD,b3067,lldP,b3603,+,0,RegulonDB_sigma
RpoD,b3067,lldD,b3605,+,0,RegulonDB_sigma
RpoD,b3067,livM,b3456,+,0,RegulonDB_sigma
RpoD,b3067,livK,b3458,+,0,RegulonDB_sigma
RpoD,b3067,metL,b3940,+,0,RegulonDB_sigma
RpoD,b3067,livJ,b3460,+,0,RegulonDB_sigma
RpoD,b3067,livG,b3455,+,0,RegulonDB_sigma
RpoD,b3067,livF,b3454,+,0,RegulonDB_sigma
RpoD,b3067,lipB,b0630,+,0,RegulonDB_sigma
RpoD,b3067,lgt,b2828,+,0,RegulonDB_sigma
RpoD,b3067,lexA,b4043,+,0,RegulonDB_sigma
RpoD,b3067,leuZ,b1909,+,0,RegulonDB_sigma
RpoD,b3067,leuX,b4270,+,0,RegulonDB_sigma
RpoD,b3067,leuW,b0672,+,0,RegulonDB_sigma
RpoD,b3067,leuV,b4368,+,0,RegulonDB_sigma
RpoD,b3067,leuU,b3174,+,0,RegulonDB_sigma
RpoD,b3067,leuT,b3798,+,0,RegulonDB_sigma
RpoD,b3067,leuQ,b4370,+,0,RegulonDB_sigma
RpoD,b3067,livH,b3457,+,0,RegulonDB_sigma
RpoD,b3067,nrdE,b2675,+,0,RegulonDB_sigma
RpoD,b3067,metN,b0199,+,0,RegulonDB_sigma
RpoD,b3067,metT,b0673,+,0,RegulonDB_sigma
RpoD,b3067,napG,b2205,+,0,RegulonDB_sigma
RpoD,b3067,napF,b2208,+,0,RegulonDB_sigma
RpoD,b3067,napD,b2207,+,0,RegulonDB_sigma
RpoD,b3067,napC,b2202,+,0,RegulonDB_sigma
RpoD,b3067,napB,b2203,+,0,RegulonDB_sigma
RpoD,b3067,napA,b2206,+,0,RegulonDB_sigma
RpoD,b3067,nanT,b3224,+,0,RegulonDB_sigma
RpoD,b3067,nanK,b3222,+,0,RegulonDB_sigma
RpoD,b3067,nanE,b3223,+,0,RegulonDB_sigma
RpoD,b3067,nanA,b3225,+,0,RegulonDB_sigma
RpoD,b3067,nagE,b0679,+,0,RegulonDB_sigma
RpoD,b3067,nagC,b0676,+,0,RegulonDB_sigma
RpoD,b3067,nagB,b0678,+,0,RegulonDB_sigma
RpoD,b3067,nagA,b0677,+,0,RegulonDB_sigma
RpoD,b3067,nadE,b1740,+,0,RegulonDB_sigma
RpoD,b3067,nadB,b2574,+,0,RegulonDB_sigma
RpoD,b3067,mzrA,b3096,+,0,RegulonDB_sigma
RpoD,b3067,mutL,b4170,+,0,RegulonDB_sigma
RpoD,b3067,murR,b2427,+,0,RegulonDB_sigma
RpoD,b3067,murQ,b2428,+,0,RegulonDB_sigma
RpoD,b3067,murP,b2429,+,0,RegulonDB_sigma
RpoD,b3067,murI,b3967,+,0,RegulonDB_sigma
RpoD,b3067,murG,b0090,+,0,RegulonDB_sigma
RpoD,b3067,murF,b0086,+,0,RegulonDB_sigma
RpoD,b3067,murE,b0085,+,0,RegulonDB_sigma
RpoD,b3067,napH,b2204,+,0,RegulonDB_sigma
RpoD,b3067,murD,b0088,+,0,RegulonDB_sigma
RpoD,b3067,narG,b1224,+,0,RegulonDB_sigma
RpoD,b3067,narI,b1227,+,0,RegulonDB_sigma
RpoD,b3067,nrdB,b2235,+,0,RegulonDB_sigma
RpoD,b3067,nrdA,b2234,+,0,RegulonDB_sigma
RpoD,b3067,npr,b3206,+,0,RegulonDB_sigma
RpoD,b3067,nohA,b1548,+,0,RegulonDB_sigma
RpoD,b3067,nnr,b4167,+,0,RegulonDB_sigma
RpoD,b3067,nlpD,b2742,+,0,RegulonDB_sigma
RpoD,b3067,nirD,b3366,+,0,RegulonDB_sigma
RpoD,b3067,nirC,b3367,+,0,RegulonDB_sigma
RpoD,b3067,nirB,b3365,+,0,RegulonDB_sigma
RpoD,b3067,nhaR,b0020,+,0,RegulonDB_sigma
RpoD,b3067,nhaA,b0019,+,0,RegulonDB_sigma
RpoD,b3067,nfuA,b3414,+,0,RegulonDB_sigma
RpoD,b3067,nfsB,b0578,+,0,RegulonDB_sigma
RpoD,b3067,nfsA,b0851,+,0,RegulonDB_sigma
RpoD,b3067,nfo,b2159,+,0,RegulonDB_sigma
RpoD,b3067,nfeF,b3070,+,0,RegulonDB_sigma
RpoD,b3067,nemR,b1649,+,0,RegulonDB_sigma
RpoD,b3067,nemA,b1650,+,0,RegulonDB_sigma
RpoD,b3067,nei,b0714,+,0,RegulonDB_sigma
RpoD,b3067,ndh,b1109,+,0,RegulonDB_sigma
RpoD,b3067,narX,b1222,+,0,RegulonDB_sigma
RpoD,b3067,narU,b1469,+,0,RegulonDB_sigma
RpoD,b3067,narL,b1221,+,0,RegulonDB_sigma
RpoD,b3067,narK,b1223,+,0,RegulonDB_sigma
RpoD,b3067,narJ,b1226,+,0,RegulonDB_sigma
RpoD,b3067,narH,b1225,+,0,RegulonDB_sigma
RpoD,b3067,murC,b0091,+,0,RegulonDB_sigma
RpoD,b3067,mukF,b0922,+,0,RegulonDB_sigma
RpoD,b3067,mukE,b0923,+,0,RegulonDB_sigma
RpoD,b3067,mlc,b1594,+,0,RegulonDB_sigma
RpoD,b3067,mioC,b3742,+,0,RegulonDB_sigma
RpoD,b3067,micF,b4439,+,0,RegulonDB_sigma
RpoD,b3067,micC,b4427,+,0,RegulonDB_sigma
RpoD,b3067,miaA,b4171,+,0,RegulonDB_sigma
RpoD,b3067,mhpR,b0346,+,0,RegulonDB_sigma
RpoD,b3067,mhpF,b0351,+,0,RegulonDB_sigma
RpoD,b3067,mhpE,b0352,+,0,RegulonDB_sigma
RpoD,b3067,mhpD,b0350,+,0,RegulonDB_sigma
RpoD,b3067,mhpC,b0349,+,0,RegulonDB_sigma
RpoD,b3067,mhpB,b0348,+,0,RegulonDB_sigma
RpoD,b3067,mhpA,b0347,+,0,RegulonDB_sigma
RpoD,b3067,mgtS,b4599,+,0,RegulonDB_sigma
RpoD,b3067,mgtL,b4702,+,0,RegulonDB_sigma
RpoD,b3067,mgtA,b4242,+,0,RegulonDB_sigma
RpoD,b3067,mgrR,b4698,+,0,RegulonDB_sigma
RpoD,b3067,mglC,b2148,+,0,RegulonDB_sigma
RpoD,b3067,mglB,b2150,+,0,RegulonDB_sigma
RpoD,b3067,mglA,b2149,+,0,RegulonDB_sigma
RpoD,b3067,mfd,b1114,+,0,RegulonDB_sigma
RpoD,b3067,metZ,b2814,+,0,RegulonDB_sigma
RpoD,b3067,metY,b3171,+,0,RegulonDB_sigma
RpoD,b3067,metW,b2815,+,0,RegulonDB_sigma
RpoD,b3067,metV,b2816,+,0,RegulonDB_sigma
RpoD,b3067,metU,b0666,+,0,RegulonDB_sigma
RpoD,b3067,mlrA,b2127,+,0,RegulonDB_sigma
RpoD,b3067,mltF,b2558,+,0,RegulonDB_sigma
RpoD,b3067,mngB,b0732,+,0,RegulonDB_sigma
RpoD,b3067,mngR,b0730,+,0,RegulonDB_sigma
RpoD,b3067,mukB,b0924,+,0,RegulonDB_sigma
RpoD,b3067,mtr,b3161,+,0,RegulonDB_sigma
RpoD,b3067,mtn,b0159,+,0,RegulonDB_sigma
RpoD,b3067,mtlR,b3601,+,0,RegulonDB_sigma
RpoD,b3067,mtlD,b3600,+,0,RegulonDB_sigma
RpoD,b3067,mtlA,b3599,+,0,RegulonDB_sigma
RpoD,b3067,msrB,b1778,+,0,RegulonDB_sigma
RpoD,b3067,mrp,b2113,+,0,RegulonDB_sigma
RpoD,b3067,mreD,b3249,+,0,RegulonDB_sigma
RpoD,b3067,mreC,b3250,+,0,RegulonDB_sigma
RpoD,b3067,mreB,b3251,+,0,RegulonDB_sigma
RpoD,b3067,mraZ,b0081,+,0,RegulonDB_sigma
RpoD,b3067,metQ,b0197,+,0,RegulonDB_sigma
RpoD,b3067,mraY,b0087,+,0,RegulonDB_sigma
RpoD,b3067,mqsA,b3021,+,0,RegulonDB_sigma
RpoD,b3067,mprA,b2684,+,0,RegulonDB_sigma
RpoD,b3067,mpl,b4233,+,0,RegulonDB_sigma
RpoD,b3067,moeB,b0826,+,0,RegulonDB_sigma
RpoD,b3067,moeA,b0827,+,0,RegulonDB_sigma
RpoD,b3067,modC,b0765,+,0,RegulonDB_sigma
RpoD,b3067,modB,b0764,+,0,RegulonDB_sigma
RpoD,b3067,modA,b0763,+,0,RegulonDB_sigma
RpoD,b3067,mntS,b4705,+,0,RegulonDB_sigma
RpoD,b3067,mntP,b1821,+,0,RegulonDB_sigma
RpoD,b3067,mntH,b2392,+,0,RegulonDB_sigma
RpoD,b3067,mnmG,b3741,+,0,RegulonDB_sigma
RpoD,b3067,mqsR,b3022,+,0,RegulonDB_sigma
RpoD,b3067,rnb,b1286,+,0,RegulonDB_sigma
RpoD,b3067,rnc,b2567,+,0,RegulonDB_sigma
RpoD,b3067,rnd,b1804,+,0,RegulonDB_sigma
RpoD,b3067,yafO,b0233,+,0,RegulonDB_sigma
RpoD,b3067,yafN,b0232,+,0,RegulonDB_sigma
RpoD,b3067,yadV,b0140,+,0,RegulonDB_sigma
RpoD,b3067,yadS,b0157,+,0,RegulonDB_sigma
RpoD,b3067,yacC,b0122,+,0,RegulonDB_sigma
RpoD,b3067,xylE,b4031,+,0,RegulonDB_sigma
RpoD,b3067,xseB,b0422,+,0,RegulonDB_sigma
RpoD,b3067,xseA,b2509,+,0,RegulonDB_sigma
RpoD,b3067,xerD,b2894,+,0,RegulonDB_sigma
RpoD,b3067,xerC,b3811,+,0,RegulonDB_sigma
RpoD,b3067,xapR,b2405,+,0,RegulonDB_sigma
RpoD,b3067,xapB,b2406,+,0,RegulonDB_sigma
RpoD,b3067,xapA,b2407,+,0,RegulonDB_sigma
RpoD,b3067,wzzE,b3785,+,0,RegulonDB_sigma
RpoD,b3067,wzyE,b3793,+,0,RegulonDB_sigma
RpoD,b3067,wzxE,b3792,+,0,RegulonDB_sigma
RpoD,b3067,wzc,b2060,+,0,RegulonDB_sigma
RpoD,b3067,wzb,b2061,+,0,RegulonDB_sigma
RpoD,b3067,wza,b2062,+,0,RegulonDB_sigma
RpoD,b3067,wecF,b4481,+,0,RegulonDB_sigma
RpoD,b3067,wecE,b3791,+,0,RegulonDB_sigma
RpoD,b3067,wecC,b3787,+,0,RegulonDB_sigma
RpoD,b3067,wecB,b3786,+,0,RegulonDB_sigma
RpoD,b3067,wcaB,b2058,+,0,RegulonDB_sigma
RpoD,b3067,wcaA,b2059,+,0,RegulonDB_sigma
RpoD,b3067,yafP,b0234,+,0,RegulonDB_sigma
RpoD,b3067,waaZ,b3624,+,0,RegulonDB_sigma
RpoD,b3067,yafQ,b0225,+,0,RegulonDB_sigma
